Age,Monthly Income,Location Code,Marital Status,Brand Loyalty,Online Activity,Years subscribed,Gender,Education Level,City,Renew
52.0,6189.71014620822,Urban,Single,0.1395799360331107,2.928425936796456,3.0,Female,High School,Manchester,Yes
47.0,5238.093678730163,Urban,Divorced,0.6266111528404454,5.3689737401925886,4.0,Female,College,London,
47.0,6330.883647040566,Rural,Divorced,0.07762505720181423,6.586783306867785,6.0,Female,Graduate School,New Castle,No
68.0,5658.306395144744,Urban,Single,-0.23718405066293496,5.013863158617738,5.0,Female,High School,London,Yes
35.0,6430.732152793701,Suburban,,-0.134532362037179,3.47157967521045,1.0,Male,College,Manchester,Yes
42.0,5137.92600002058,Urban,Divorced,-0.7174396012033517,7.557780054086151,7.0,Female,Graduate School,London,Yes
31.0,6837.9588545420465,Suburban,Divorced,-0.29452346491524917,6.156851871179197,3.0,Male,College,New Castle,Yes
57.0,5797.88693464907,Suburban,Divorced,-0.12716892443168804,4.523780759499755,2.0,Female,High School,New Castle,Yes
48.0,6310.113663326224,Rural,Married,-0.6931616168197253,5.074822597068261,1.0,Male,College,New Castle,Yes
43.0,6466.758245988995,Suburban,Single,0.054443005446261,6.839186891562756,4.0,Female,Graduate School,London,No
64.0,3696.0175060516485,Suburban,Divorced,-0.3419985099532501,3.735223897501337,5.0,Female,Graduate School,New Castle,Yes
39.0,4392.528296602718,Urban,Single,-0.1936001392644614,5.037418437488706,6.0,Male,Graduate School,London,Yes
43.0,4915.846313496121,Suburban,Divorced,0.02780182839797718,5.210788523952614,6.0,Female,High School,Manchester,Yes
52.0,5860.634628071979,Rural,Married,-0.06304745381913018,5.882843314252309,7.0,Female,College,London,No
53.0,4593.950492483249,Urban,Divorced,-0.14442518300465512,5.188713921331465,4.0,Female,Graduate School,London,Yes
36.0,4473.457617208338,Suburban,Married,0.719652060934652,5.535341627086143,4.0,Male,High School,New Castle,No
49.0,5019.8049965754135,Urban,Married,0.9529556879058426,5.421266688547216,,Female,College,Manchester,Yes
32.0,4683.369412123899,Urban,Divorced,0.5132642936114693,7.380835376347175,5.0,Female,Graduate School,,Yes
46.0,6978.213784129076,Urban,Single,-0.39873481794138566,4.563430006989065,3.0,Female,Graduate School,Manchester,Yes
56.0,5555.953005032278,Rural,Divorced,0.08224156847188992,4.78640478614381,4.0,Female,High School,London,No
57.0,6506.90657606662,Rural,Married,0.07906458072576288,6.148586364700465,7.0,Female,Graduate School,New Castle,No
55.0,4895.987794266841,Rural,Divorced,0.17280935828964816,4.9548140406615655,6.0,Male,College,New Castle,No
69.0,1705.532499735683,Urban,Divorced,-0.6608195850958666,4.8022122376226815,5.0,Male,High School,New Castle,Yes
39.0,7477.039658532657,Suburban,Single,-0.5428490200013149,4.2152512346586,2.0,Male,Graduate School,London,Yes
37.0,5928.074575305856,Rural,Single,0.4536954428050543,6.1168648316739525,6.0,Female,High School,London,No
53.0,3159.705946656672,Urban,Divorced,-0.15410990654006013,7.542158163776965,6.0,Male,High School,London,Yes
51.0,4539.54581038304,Rural,Married,0.2646961967333551,6.725127104313548,5.0,Female,College,Manchester,Yes
68.0,3151.507913614097,Urban,Single,-0.5909293099801138,3.783277110281971,5.0,Female,Graduate School,New Castle,Yes
53.0,5165.235723182672,Urban,Divorced,0.6254979818325876,5.078408666766042,5.0,Female,Graduate School,Manchester,Yes
50.0,6378.964979821897,Suburban,Married,0.2866885455522255,6.893091138831579,5.0,Female,Graduate School,London,No
50.0,5742.500108462304,Rural,Married,0.647564155341199,8.72629966473411,4.0,Female,Graduate School,London,No
40.0,7321.2899263464005,Urban,Divorced,-0.37583188262230693,5.644309940276633,4.0,Female,High School,Manchester,Yes
63.0,4879.955413841056,Urban,Single,-0.44128478505908,5.783399083283114,4.0,Male,College,Manchester,Yes
46.0,4809.684285860677,Rural,Married,0.5452140640218347,5.76083485167834,4.0,,Graduate School,Manchester,No
43.0,3183.454503735277,Urban,Single,0.6126518255356893,7.692751791598791,4.0,Male,College,New Castle,Yes
46.0,6232.847508642641,Urban,Married,0.22018945446604005,6.501969323702493,7.0,Male,High School,London,No
33.0,5567.3861682706565,Suburban,Single,0.271522087854957,6.3015049755719765,3.0,Male,College,London,Yes
62.0,6979.470137672552,Rural,Married,-0.4384032590951862,6.54107624311327,7.0,Male,High School,,No
34.0,6480.9286649966925,Urban,Divorced,-0.34206680271182144,5.762176684508387,6.0,Female,High School,Manchester,Yes
33.0,5776.365832251289,Rural,Single,0.5546531678763741,8.246213135691299,5.0,Female,High School,New Castle,No
35.0,5447.139121204543,Rural,Married,0.5951379385252253,5.91013950419925,6.0,Female,High School,London,No
52.0,6002.553327289297,Suburban,Divorced,-0.2237386400436298,2.9102569082877467,4.0,Female,College,New Castle,Yes
51.0,5586.118829795475,Suburban,Married,0.09351408102061015,5.583434521468459,7.0,Male,High School,New Castle,No
57.0,3461.7149642542217,Suburban,Divorced,-0.07581752015622842,5.935888015326007,5.0,Male,Graduate School,New Castle,Yes
48.0,4874.559075219309,Suburban,Married,0.09514997386672114,5.245236108230712,4.0,Female,High School,Manchester,Yes
41.0,4844.620849389513,Suburban,Divorced,0.10367267812201539,5.012633824022597,5.0,Male,High School,London,Yes
57.0,3744.2625027449494,Rural,Divorced,0.1471408012607518,4.634267880133344,6.0,Male,High School,Manchester,Yes
48.0,5308.5474616560305,Rural,Single,0.1323047536587679,7.69656454901882,3.0,Female,High School,Manchester,Yes
52.0,5093.706987384712,Urban,Single,0.5045508030772381,5.525210732987019,3.0,Male,Graduate School,Manchester,Yes
45.0,5465.725553125924,Urban,Divorced,0.15474899406694237,3.9105950772246816,3.0,Female,Graduate School,London,Yes
51.0,5531.3502653168125,Suburban,Single,0.5520054721002139,6.995891154141875,4.0,Female,Graduate School,Manchester,No
63.0,3911.068568680119,Rural,Divorced,0.161072666727098,6.551176446667315,3.0,Female,High School,New Castle,Yes
67.0,4920.547904054787,Suburban,Married,-0.5573169149066646,4.9007395569105725,3.0,Female,College,London,Yes
59.0,3510.724391590332,Suburban,Divorced,-0.8780698672369311,4.765141956309625,4.0,Female,Graduate School,London,Yes
43.0,5854.517715943983,Urban,Married,-0.20416466209741518,4.862065182250025,5.0,Female,Graduate School,London,Yes
53.0,4356.353971998991,Urban,Single,-0.16230927417320867,5.094746041967326,4.0,Male,Graduate School,London,Yes
45.0,6055.895272913782,Suburban,Divorced,0.3457306330130962,5.915382878907696,5.0,Male,High School,New Castle,No
50.0,4948.804667502247,Rural,Single,0.34227123590450437,5.422108689149927,4.0,Female,College,New Castle,Yes
44.0,6224.466388916639,Rural,Married,0.6385697567837765,6.9315555973621334,5.0,Male,Graduate School,London,No
40.0,5473.862962213312,Rural,Married,0.7238111813054076,5.471467219006683,6.0,Female,High School,Manchester,No
62.0,5764.1060773054105,Urban,Divorced,-1.2416026884998361,5.974300930583323,5.0,Male,College,London,Yes
50.0,4736.693804417603,Urban,Divorced,-0.24518636707197872,2.878850423461975,4.0,Male,Graduate School,New Castle,Yes
61.0,3398.4385423387976,Rural,Married,-0.7565951535806095,5.287012765662143,5.0,Male,Graduate School,London,Yes
47.0,6869.121268869597,Urban,Single,-0.08317751469406878,7.590688406038679,6.0,Female,High School,New Castle,No
67.0,,Urban,Divorced,0.005387954667031153,4.787402245440558,3.0,Male,Graduate School,Manchester,Yes
41.0,4298.195187274223,Urban,Divorced,0.35097832263338913,5.596928905099413,5.0,Female,College,London,Yes
56.0,4385.531179995394,Urban,Divorced,0.11965224396265613,4.258518782562204,5.0,Male,College,New Castle,Yes
55.0,5505.656917667479,Urban,Single,-0.2706203337332513,5.463315147860142,5.0,Female,High School,Manchester,Yes
47.0,4859.642780888034,Suburban,Divorced,-0.35483447457073936,6.866227372270223,4.0,Male,High School,London,Yes
47.0,5799.306171452197,Suburban,Divorced,-0.6925686960888875,4.16351233149701,5.0,Male,College,New Castle,Yes
58.0,3864.3360209168063,Suburban,Divorced,-0.008366989743792491,2.5055764531701645,4.0,Male,Graduate School,New Castle,Yes
58.0,4577.622897599458,Suburban,Single,-0.029071359353148307,4.317902365672557,3.0,Female,Graduate School,New Castle,Yes
58.0,6260.010914363469,Suburban,Married,-0.16081804231769004,5.338379775220513,8.0,Male,Graduate School,London,No
,6934.702309335204,Rural,Single,-0.36968860448985785,8.595557471919594,6.0,Female,College,Manchester,No
47.0,4742.9884552344765,Rural,Married,0.9214978497124453,5.4125764491754795,5.0,Female,College,London,No
55.0,7166.25432611003,Urban,Single,-0.011873661573891359,4.942935111695216,2.0,Male,High School,London,Yes
42.0,5239.212040100919,Rural,Married,0.7773265876236869,6.82045125720955,3.0,Male,High School,London,No
54.0,6209.442690243503,Rural,Single,0.18183846362775946,7.518121502380392,5.0,Female,Graduate School,London,No
58.0,3995.0255514905957,Urban,Divorced,0.5994205940484421,,5.0,Female,High School,London,Yes
43.0,5912.79465913222,Suburban,Married,0.06333719788310799,6.033520536747421,5.0,Male,,Manchester,No
65.0,2537.8615986259915,Urban,Divorced,0.10305555995052382,4.211470807451671,5.0,Male,High School,New Castle,Yes
41.0,4174.443568289972,Rural,Single,0.7067385699039493,4.409439565473801,3.0,Female,College,Manchester,No
51.0,5884.697277237497,Suburban,Divorced,0.4838211053984332,7.060346643850558,4.0,Male,Graduate School,New Castle,No
38.0,5108.732749375888,Urban,Divorced,0.6344825100156752,5.670860159617459,4.0,Female,High School,Manchester,Yes
37.0,4096.923003681113,Urban,Divorced,0.07207411106891151,5.587078005818367,5.0,Male,Graduate School,New Castle,Yes
40.0,4052.9766055663954,Urban,Single,-0.3271926263488418,6.211791321365365,6.0,Male,Graduate School,London,Yes
50.0,5558.3257500372665,Urban,Divorced,0.07310349741207149,,4.0,Female,College,Manchester,Yes
53.0,5821.342580892472,Urban,Married,0.29192994341883893,7.5273731059861975,3.0,Female,High School,New Castle,No
40.0,5174.084130884743,Rural,Married,0.4350397116309858,6.7321950089152205,5.0,Female,High School,New Castle,No
45.0,5558.640867464681,Urban,Divorced,0.4655144794446966,5.4273053769398265,3.0,Female,High School,London,Yes
42.0,3978.330250514925,Suburban,Married,0.6748644541483134,7.463022267387851,5.0,Male,College,London,Yes
44.0,7205.371806670881,Suburban,Single,0.15987283210154243,8.129937770407933,5.0,Male,College,New Castle,No
37.0,5531.902607861644,Rural,Single,0.8440238738316985,6.2387975946607295,5.0,Male,High School,New Castle,No
54.0,5157.6547190854735,Rural,Married,0.2508644408203769,5.36020081875772,4.0,Female,High School,Manchester,No
40.0,5497.846843391969,Rural,Divorced,0.13346260653013975,5.095368800398699,7.0,Female,Graduate School,New Castle,No
37.0,5880.752046908705,Suburban,Divorced,0.05537556429592459,6.122719680660535,3.0,,College,London,Yes
55.0,5433.174381758596,Rural,Married,-0.11367445712406238,4.753276896431566,6.0,Female,High School,London,No
31.0,5640.53568359492,,Divorced,0.10696609497234652,6.701727983497905,6.0,Male,High School,London,Yes
54.0,4956.341043426247,Urban,Single,0.3695286033139532,2.8039328972942297,4.0,Female,College,Manchester,Yes
58.0,6901.332502172079,Rural,Single,0.14972044672999082,7.411501800576185,6.0,Male,Graduate School,London,No
53.0,5723.104003492235,Rural,Divorced,-0.8205769781127515,5.3803979614565,4.0,Female,College,New Castle,Yes
51.0,5932.306190883479,Suburban,Divorced,-1.0314126055391568,3.1009331353771112,4.0,Female,College,Manchester,Yes
36.0,6689.144399128478,Rural,Married,0.6417062139750547,7.411590232766894,8.0,Male,College,London,No
43.0,5770.888421441069,Urban,Single,-0.1731347960940175,6.2616741243231795,4.0,Male,High School,Manchester,Yes
53.0,5552.684310126902,Rural,Single,0.3813750569751724,6.924135044501583,7.0,Female,High School,New Castle,No
54.0,5516.234372593504,Urban,Divorced,-0.7603699974141084,2.6349592632681316,6.0,Female,Graduate School,Manchester,Yes
52.0,4502.97923640165,Rural,Single,-0.6572268973666464,5.514764212700064,5.0,Female,High School,New Castle,Yes
34.0,4506.317288908012,Urban,Divorced,-0.5260224030300201,6.341605693643592,4.0,Male,Graduate School,New Castle,Yes
60.0,3884.1974986163523,Suburban,Married,-0.2483882429306314,4.527964525913303,3.0,Female,High School,Manchester,Yes
47.0,4432.173847179182,Urban,Single,0.3658207879543065,4.933842419903522,5.0,Male,High School,London,Yes
51.0,4955.950565201003,Suburban,Divorced,0.0658977988974239,5.079685142249211,3.0,Female,College,New Castle,Yes
44.0,4224.57957112962,Urban,Divorced,-0.4311368722626606,4.269283647079606,3.0,Female,High School,London,Yes
51.0,6052.45588100871,Suburban,Divorced,-0.36887358840731554,4.8011477327123755,2.0,Male,College,London,Yes
37.0,5710.77323640751,Urban,Divorced,0.9112420331155632,5.929566646109063,3.0,Male,Graduate School,New Castle,Yes
33.0,5442.500665955054,Suburban,Single,0.03624738043795726,8.45455033696237,5.0,Female,College,,Yes
57.0,5878.677128716816,Rural,Married,0.21373031148340788,4.589131455409875,5.0,Female,Graduate School,Manchester,No
46.0,5383.775710848235,Rural,Married,0.4658326047652999,4.142120407006345,4.0,Male,College,London,No
57.0,6955.252917393821,Rural,Married,0.4037040495454986,7.094611429894225,5.0,Male,Graduate School,London,No
66.0,2148.0642792401536,Urban,Divorced,0.050295417092150116,3.0351616850511434,4.0,,High School,New Castle,Yes
65.0,3054.92540843738,Rural,Divorced,0.475592579121496,6.1225302928514465,6.0,Male,,Manchester,Yes
43.0,4226.9372233997365,Rural,Divorced,0.19159367422753856,5.712788418904073,5.0,Male,High School,Manchester,Yes
56.0,3080.592315108683,Urban,Divorced,0.22966160589111062,,3.0,Female,High School,New Castle,Yes
61.0,5079.901402168406,Suburban,Single,-0.2345830465204582,4.2581390970487485,4.0,Male,College,London,Yes
48.0,5187.677571645389,Rural,Married,0.4100442818298562,2.798351589105598,6.0,Male,High School,London,No
45.0,4499.195696707252,Urban,Single,-0.15420389117574868,5.375595418615231,4.0,Female,High School,London,Yes
63.0,5100.501389445495,Suburban,Single,-0.8874776336132038,4.913118772887658,4.0,Female,College,London,Yes
50.0,5602.897912634298,Urban,Single,-0.031620954903097326,6.302627903771393,3.0,Male,High School,New Castle,Yes
49.0,5786.563718233337,Rural,Married,0.2797355112647606,6.3471471659753576,6.0,Male,College,Manchester,No
60.0,5371.745523801739,Rural,Married,0.20600151697857055,4.584589365639901,6.0,Male,High School,London,No
54.0,4517.873142293913,Urban,Divorced,-0.22288433225514792,5.89922455385994,4.0,Female,College,London,Yes
60.0,6499.944064233718,Suburban,Divorced,0.03271486919292335,8.472636213658417,5.0,Female,High School,London,No
56.0,2894.774486266929,Urban,Divorced,0.14562797267932326,5.4391220831854925,3.0,Male,College,Manchester,Yes
61.0,7040.826787387345,Suburban,Married,-0.15909086461202382,7.725691709626486,7.0,Male,Graduate School,Manchester,No
32.0,4074.5419357256233,Urban,Single,0.9465142273371697,6.331736846239136,5.0,Female,,New Castle,Yes
40.0,3459.6398324266715,Urban,Single,1.1852367048398968,7.553702579820609,6.0,Female,High School,Manchester,
52.0,5876.3018286302995,Suburban,Married,-0.08929387449243961,7.221303527725566,6.0,Female,Graduate School,London,No
42.0,8333.333333333334,Suburban,Single,-0.11056934291515275,5.796121295453691,1.0,Female,College,New Castle,Yes
43.0,5459.289373740091,Urban,Divorced,0.28507176809998724,5.893875655607908,4.0,Male,College,New Castle,Yes
47.0,5889.072113376282,Suburban,Single,0.5809172196720543,6.922067758405641,7.0,Male,Graduate School,London,No
33.0,5619.134051161843,Suburban,Married,-0.36439257345009324,8.710096316161863,4.0,Female,Graduate School,London,Yes
35.0,5847.1722644473575,Urban,Married,1.27173562029727,9.713630388812428,3.0,Female,College,Manchester,No
49.0,4737.440177162529,Rural,Divorced,0.2237631600348921,4.816949624649813,4.0,Male,High School,New Castle,Yes
46.0,6002.967192603799,Suburban,Married,0.03600446032131305,7.468145712316875,5.0,Male,Graduate School,Manchester,No
33.0,5863.505453641004,Urban,Married,0.25755593440840263,5.366989710370884,4.0,Female,Graduate School,New Castle,Yes
48.0,5739.073136921181,Suburban,Single,0.33893482052378165,5.947253029177666,4.0,Male,High School,New Castle,No
33.0,5766.73015669396,Rural,Divorced,-0.30803154712698116,5.536752508853295,3.0,Female,Graduate School,Manchester,Yes
52.0,4570.6108808069785,Suburban,Divorced,-0.24236287856329675,4.960218278902992,4.0,Female,College,Manchester,Yes
44.0,4790.737289341428,Suburban,Divorced,-0.13243391141144828,5.803075430223234,3.0,Male,College,New Castle,Yes
42.0,5357.725851804147,Rural,Single,0.7281574943855531,7.467342654157852,4.0,Female,Graduate School,London,No
59.0,6396.786951366743,Urban,Divorced,-0.542816519686127,3.7285793004722683,3.0,Male,Graduate School,Manchester,Yes
43.0,3820.8584650462235,Urban,,0.5151869790938051,6.434418319723437,5.0,Female,College,Manchester,Yes
50.0,,Urban,Married,0.5760702226666741,5.802050880041005,6.0,Male,High School,Manchester,No
46.0,6286.993894076051,Rural,Married,0.11938816751036935,7.08737749836078,5.0,Male,Graduate School,New Castle,No
37.0,5977.709078516517,Urban,Single,0.37747872414491457,5.1802934326300605,3.0,Male,High School,Manchester,Yes
49.0,6132.793164111028,Rural,Married,0.3178284520476569,7.2362940445615,5.0,Female,Graduate School,New Castle,No
37.0,6258.25221959917,Urban,Married,-0.5629455427228087,7.364881275716313,6.0,Female,Graduate School,London,Yes
41.0,6214.797869182482,Urban,Divorced,0.10150874290102019,6.012291976415655,5.0,Male,Graduate School,London,Yes
43.0,6710.540353028449,Suburban,Divorced,0.003992421018809922,6.199744173283264,4.0,Female,Graduate School,New Castle,Yes
40.0,4965.846642675465,Suburban,Divorced,0.029390799891557587,6.19789746292745,5.0,Female,Graduate School,London,
49.0,3430.9328019132345,Urban,Divorced,0.10340989063316672,5.608302017272714,5.0,Female,Graduate School,New Castle,Yes
35.0,6394.678797696794,Urban,Divorced,-0.2821122922003778,7.489022392487947,4.0,Female,High School,London,Yes
64.0,5747.674809064965,Rural,Married,0.13463437830509334,6.055140740423671,6.0,Female,Graduate School,Manchester,
37.0,4084.834341237136,Suburban,Divorced,-0.8322435585464297,7.643400818023636,6.0,Male,High School,London,Yes
41.0,4097.9079926828545,Urban,Single,0.10920356666908726,7.5423455571889475,4.0,Female,Graduate School,London,Yes
46.0,4659.612502116974,Rural,Single,0.13977093725661557,6.141714638852583,5.0,Female,Graduate School,London,Yes
56.0,5906.446304807887,Rural,Single,0.9053751431771557,7.316107841356966,6.0,Female,College,New Castle,No
40.0,5398.129406763589,Suburban,Single,-0.5514367148547107,7.057347832921382,6.0,Female,Graduate School,Manchester,Yes
34.0,3259.2347710643767,Suburban,Divorced,-0.49160967831330227,7.0769601139098395,6.0,Male,High School,London,Yes
53.0,4916.04346982098,Urban,Single,-0.7351641011177884,4.830026051119563,3.0,Female,Graduate School,New Castle,Yes
48.0,7071.037623164809,Suburban,Divorced,0.7676852170340983,8.301836300486123,7.0,Female,Graduate School,London,No
49.0,5646.550153182441,Urban,Single,0.033561285174102645,6.609344497858047,3.0,Male,Graduate School,New Castle,Yes
53.0,4503.998536761642,Urban,Single,-0.22397612652036752,5.315329947171043,5.0,Female,Graduate School,Manchester,Yes
52.0,6044.879370714075,Rural,Single,0.15490405572287902,6.268228386177632,4.0,Female,High School,New Castle,No
46.0,6389.390751745565,Rural,Single,0.3634604641351246,7.956424311020703,6.0,Male,College,Manchester,No
44.0,5492.824792619217,Urban,Married,0.8454034318800061,8.099130688726824,4.0,Female,College,New Castle,No
35.0,3498.4877258320817,Urban,Divorced,0.3637619465667484,6.892776331981607,5.0,Female,Graduate School,London,Yes
61.0,2886.3507573013044,Suburban,Divorced,-0.3572798681288778,5.7560502866860865,5.0,Female,High School,Manchester,Yes
30.0,6020.839600972305,Urban,Married,0.7737736318940739,6.1600542060630845,4.0,Male,Graduate School,New Castle,Yes
73.0,2474.20840715166,Urban,Single,-0.44409511826676773,3.253271844049772,5.0,Female,Graduate School,New Castle,Yes
48.0,6451.689153265809,Rural,Single,-0.1699180825903292,5.042266054912444,8.0,Male,College,London,No
,5497.69543458625,Suburban,Divorced,0.22216729049649458,5.190980312222679,3.0,Male,Graduate School,Manchester,Yes
41.0,7882.592966326518,Urban,Single,-0.023178270987470967,4.066842367299678,2.0,Female,Graduate School,London,Yes
53.0,6492.011185687057,Rural,Married,-0.24245713672585323,6.151837964789904,9.0,Female,Graduate School,New Castle,No
37.0,5226.982635012631,Urban,Single,-0.03555294880031237,5.582109799304967,5.0,Male,College,London,Yes
51.0,5379.197896692375,Urban,Divorced,-0.4670095486600685,6.982048477570359,6.0,Male,High School,,Yes
41.0,4208.0565488870325,Urban,Divorced,-0.6239771064938608,3.8366563254532156,6.0,Female,Graduate School,Manchester,Yes
43.0,5912.420690560135,Urban,Married,-0.12457544727542302,6.641847929235132,3.0,Male,Graduate School,Manchester,Yes
51.0,6830.410092552288,Suburban,Single,0.4352871686035864,6.936268990945666,9.0,Female,College,New Castle,No
28.0,3567.414103953467,Urban,Single,0.3872273525530884,7.681904191537105,7.0,Female,Graduate School,New Castle,Yes
39.0,5053.733224947493,Suburban,Single,0.7331639036142428,6.220303982244138,5.0,Female,Graduate School,Manchester,
52.0,5538.584773869035,Rural,Married,0.18198950827907479,6.440707836798593,5.0,Male,Graduate School,New Castle,No
38.0,6107.156712987369,Urban,Single,-0.1989607695580235,6.583576154978069,4.0,Male,Graduate School,New Castle,Yes
36.0,5286.025760865711,Urban,Divorced,-0.6691346285417314,5.594005250761148,6.0,Female,College,New Castle,Yes
,6374.949147176962,Rural,Married,0.4868831701490434,8.542278690168194,6.0,Male,College,New Castle,No
45.0,5740.275721662006,Urban,Divorced,-0.3329925369981397,3.9378301985241286,3.0,Female,Graduate School,Manchester,Yes
47.0,5162.716194179304,Rural,Married,0.4695094460900722,6.138712963908735,5.0,Female,College,New Castle,No
48.0,5467.428853320783,Urban,Married,-0.5727903482789467,4.449133136239478,4.0,Female,High School,London,Yes
50.0,6688.525919372336,,Divorced,-0.14368341817061386,5.734880346385736,3.0,Female,College,New Castle,Yes
45.0,4834.994233791915,Urban,Divorced,0.7554402389178281,7.794703155034847,,Male,Graduate School,London,No
46.0,6784.664731228735,Urban,Single,-0.1558308851737552,4.471600582123462,3.0,Female,Graduate School,Manchester,Yes
37.0,5119.733591655005,Suburban,,1.160655868843588,7.594551216693505,4.0,Male,High School,Manchester,No
49.0,5501.559714529578,Rural,Divorced,-0.06352288326179362,5.717391699599207,7.0,Male,Graduate School,London,No
51.0,5055.288474930191,Suburban,Married,0.14960871023878525,5.159053737811715,4.0,Male,Graduate School,London,Yes
47.0,5416.29066125311,Urban,Single,0.6828624696777963,5.5478551757438925,4.0,,College,London,Yes
51.0,5984.440839794496,Rural,Married,0.5836540847011937,7.379880254094021,6.0,Male,High School,London,No
54.0,3128.8257142533016,Rural,Divorced,0.2460183772653286,6.091584765631905,7.0,Male,College,London,Yes
45.0,5021.859072217797,Suburban,Married,0.15011641557915503,5.967515214028349,4.0,Male,High School,London,Yes
53.0,5430.812250116244,Suburban,Married,0.25418377680885496,4.928110173286404,6.0,Male,College,London,
47.0,5433.684807106723,Suburban,Divorced,0.1684853715354181,5.524054594016595,3.0,Male,High School,New Castle,Yes
50.0,5427.963105572282,Urban,Single,-0.06135578381245613,5.686409759987369,3.0,Male,College,New Castle,Yes
53.0,6539.748597923594,Suburban,Married,0.4295381408331414,7.225073947889724,5.0,Female,College,London,No
27.0,5704.033397621764,Rural,Divorced,0.718445910412815,7.533153911230793,4.0,Male,High School,London,Yes
50.0,6617.314990534223,Rural,Single,0.08166033678364171,6.411154974576268,4.0,Female,High School,New Castle,No
56.0,5971.03228791321,Suburban,Married,1.0301809654699587,7.618128230578068,6.0,Female,High School,Manchester,No
46.0,4779.464083673434,Urban,Single,0.3080989252784264,5.368437918576534,4.0,Female,High School,Manchester,Yes
55.0,3571.2689246020186,Urban,Single,0.4449570794625261,3.7963465798883402,4.0,Female,College,London,Yes
46.0,,Urban,Divorced,-0.14239482689334815,4.226949629748671,4.0,Male,Graduate School,Manchester,Yes
37.0,5521.107587928217,Suburban,Married,0.8927278584515604,8.895665834618066,3.0,Female,High School,London,No
46.0,6132.368089417181,Rural,Married,0.6005452827346178,7.847205979118608,5.0,Female,Graduate School,Manchester,
37.0,6500.913770541393,Suburban,Married,0.8503518499697454,8.595279142303673,5.0,Male,College,New Castle,No
53.0,5882.605798299596,Rural,Married,0.5730605926931249,6.963774066581637,8.0,Female,High School,New Castle,No
46.0,6433.487267193837,Suburban,Divorced,0.4003444950310579,7.720262621139701,,Male,Graduate School,Manchester,No
53.0,5714.701880753566,Urban,Married,0.5171753389753069,5.595570213008635,4.0,Male,Graduate School,Manchester,No
42.0,5670.558448080453,Suburban,Divorced,0.4834265078206714,7.180361392297474,5.0,Female,College,Manchester,No
54.0,6271.456487722104,Rural,Divorced,0.027830899389060013,7.643435960946208,5.0,Male,Graduate School,New Castle,No
60.0,6205.688967060086,Rural,Married,-0.09628719570874636,5.5080093692739265,5.0,Female,Graduate School,Manchester,No
50.0,6225.335485733921,Rural,Married,0.014483952833201724,5.6771756138269085,5.0,Male,Graduate School,London,No
43.0,5450.940000034931,Suburban,Married,0.3078961025561785,6.6336228450254815,6.0,Female,High School,Manchester,No
30.0,5692.744389557964,Urban,Divorced,-0.20166314090494786,7.457843034155694,6.0,Male,College,New Castle,Yes
42.0,6669.547430152459,Suburban,Married,-0.04048224560471228,5.204967363678417,4.0,Female,College,London,Yes
,4498.765829044888,Rural,Divorced,-0.10410736867199838,4.807481000201087,5.0,Female,High School,New Castle,Yes
38.0,5484.956527831347,Urban,Single,0.1800431305839143,5.444391648806052,4.0,Female,Graduate School,Manchester,Yes
55.0,4675.439284541801,Suburban,Single,-0.15751009467087407,5.226443831288222,4.0,Male,College,New Castle,Yes
53.0,6157.219018315521,Rural,Married,0.22305547682530857,8.234608479173254,5.0,Female,High School,Manchester,No
51.0,3790.4393994809548,Suburban,Single,-0.22540321034176652,5.5835765548203495,5.0,Male,High School,New Castle,Yes
32.0,5270.246291826344,Urban,Married,0.6373336890492591,,4.0,Female,College,Manchester,Yes
37.0,7800.445800738245,Rural,Married,0.2705657140750337,8.619412810281858,7.0,Female,High School,London,No
51.0,5655.286554716233,Suburban,Single,-0.3050935223426709,4.683948262202922,4.0,Male,College,London,Yes
59.0,,Rural,Divorced,-0.3575275087931269,4.485690196144963,9.0,Male,High School,New Castle,No
30.0,,Urban,Divorced,-0.39158357294730806,6.725904635816823,5.0,Female,College,New Castle,Yes
58.0,5094.614689081087,Rural,Divorced,-0.31030308587145583,4.319701416792746,8.0,Female,College,London,No
54.0,4905.443468276592,Urban,Married,-1.0858073531479195,6.0648877429494386,5.0,Female,High School,New Castle,Yes
60.0,4828.667901160293,Rural,Married,-0.20983942681325835,3.868154224948238,7.0,Male,Graduate School,London,No
53.0,1997.6553300029223,Urban,Married,-0.2901896604981418,5.6059392384184,8.0,Female,Graduate School,Manchester,Yes
43.0,4929.466903384056,Rural,Married,0.216543182958631,3.891967963918896,7.0,Male,Graduate School,New Castle,No
60.0,4895.960978064071,,Divorced,-0.05217368158841065,3.8129161128266498,3.0,Female,,New Castle,Yes
28.0,6415.75659146532,Suburban,Married,1.1410864623143318,8.504694192017833,2.0,Male,High School,New Castle,No
39.0,4087.9653405414947,Urban,Single,-0.3634781182988869,7.155593179261704,6.0,Female,Graduate School,London,Yes
29.0,5110.466303730474,Urban,Divorced,0.5160574525401624,6.357307185542963,5.0,Female,High School,New Castle,Yes
56.0,5890.395243568754,Suburban,Single,0.2681563270645257,5.843020901408849,5.0,Male,High School,New Castle,No
54.0,6581.095303786127,Urban,Divorced,-0.5217572057257989,4.247919712078775,4.0,Male,College,New Castle,Yes
60.0,4000.4386501911645,Rural,Single,-1.081121952646322,4.303236963115214,4.0,Female,College,London,Yes
